,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
3243,3243,4qhrZ6QJ0_E,UCLJFn6zv4e_IojllniddEgA,Ps yo me alcoholizaba en la adolescencia tengo problemas pero no he vuelto a tomar desde los 21 tengo 30,alcoholizaba adolescencia problema vuelto tomar,[0. 0. 0. ... 0. 0. 0.],0.0
3244,3244,4qhrZ6QJ0_E,UCGOqYVZw0GLdrJI3fVM1Q-g,"Gente, yo no sé que opinar xd 
Es algo normal, pero para mí en mi vida es literalmente una locura conmigo, ya que siempre tuve una personalidad y historia de vida clara, pero tan solo hace 1-2 meses mi vida se a derrumbado, mis valores, mis pensamientos, veo todo mal y bien, no quiero ABSOLUTAMENTE NADA, pienso que tengo delirios, realmente puedo asegurar que estoy mal, puedo reaccionar de diferentes maneras a una sola situación y todo es tan desgarrador y agoviante a la vez, me odio cada dia más por a verme distorcionado la vida de esta forma. Si sirve de algo, ánimo a todas esas personas que desean ser algo en la vida y tienen sus metas claras, ánimo y muchos éxitos en sus deseos ♡",gent opinar normal vida literalment locura conmigo siempr personalidad historia vida clara solo hace mese vida derrumbado valor pensamiento bien quiero absolutament pienso delirio realment puedo asegurar puedo reaccionar diferent manera sola situaci desgarrador agoviant odio cada verm distorcionado vida forma sirv nimo toda persona desean vida meta clara nimo xito deseo,[0. 0. 0. ... 0. 0. 0.],0.0
3245,3245,4qhrZ6QJ0_E,UChq5bOkGFPgUSPBYy1qt7bg,La sensibilidad de ella me encanta!,sensibilidad encanta,[0. 0. 0. ... 0. 0. 0.],1.0
3246,3246,4qhrZ6QJ0_E,UC4Gj8FWnyUacnKIOSLFYf-g,"... y yo con catorce sin poder dejar de ver pornografía, ¿de que me servirá de grande?🤔🤔",catorc poder dejar pornograf servir grand,[0. 0. 0. ... 0. 0. 0.],0.0
3247,3247,4qhrZ6QJ0_E,UCEG9IN0UHanukVFH3-GLihw,Yo era feliz en mi adolescencia,feliz adolescencia,[0. 0. 0. ... 0. 0. 0.],1.0
3248,3248,4qhrZ6QJ0_E,UCkNpRxOeIgdE5kISGNKrJLQ,Y nos sigue pasando con 39 años. Toda una verdad con la que convivimos día tras día . Sin ánimos . Esclavo de un pensamiento. Deberian  enseñar que las drogas son más duras de lo que son,sigu pasando toda verdad convivimo tra nimo esclavo pensamiento deberian ens droga dura,[0. 0. 0. ... 0. 0. 0.],-1.0
3249,3249,4qhrZ6QJ0_E,UCefaD02w5dCSR7eKNlveNGQ,❤,,[0. 0. 0. ... 0. 0. 0.],
3250,3250,4qhrZ6QJ0_E,UCzJUFIE-uI9Oy42czIUjNhQ,Increíble,incr,[0. 0. 0. ... 0. 0. 0.],0.0
3251,3251,4qhrZ6QJ0_E,UC7VYkrKJh_5dOupOxhHAMzw,"Pues a mis 63 años Estoy Pasando por justo esa crisis Gracias a mi pareja de 20 años y me ha Descolocado las piezas del tablero. ‼️Parece 1 brujería cómo todo eso me está pasando y somatizandolo‼️
* NO lo entiendo a mi edad. No tengo ilusión x vivir 😭",pue pasando justo crisi gracia pareja descolocado pieza tablero parec brujer pasando somatizandolo entiendo edad ilusi vivir,[0. 0. 0. ... 0. 0. 0.],-1.0
3252,3252,4qhrZ6QJ0_E,UCooHxv8foJAhzYe41LXJ53A,Mi via de escape es Cantar,escap cantar,[0. 0. 0. ... 0. 0. 0.],0.0
3253,3253,4qhrZ6QJ0_E,UCSgcCPXscq6zH-882bgIB-A,Como mejorar mi vía de escape ?,mejorar escap,[0. 0. 0. ... 0. 0. 0.],0.0
3254,3254,4qhrZ6QJ0_E,UC--qpRvcScEOfXl5IkHbGBw,Los niños nesecitan sentir esa seguridad ya sea de un padre o ambos asi no sentirse desplasado esa seguridad es enla casa,nesecitan sentir seguridad padr ambo sentirs desplasado seguridad enla casa,[0. 0. 0. ... 0. 0. 0.],0.0
3255,3255,4qhrZ6QJ0_E,UC7bmmOv7-FWlBNRQfRbVrzw,Fuerte pero cierto...en mi caso fueron las drogas.,fuert cierto caso droga,[0. 0. 0. ... 0. 0. 0.],-1.0
3256,3256,fIV5BQJrtNw,UC7TWV1A2UvJQ2aysoktmo5Q,"Guías para la atención a mujeres violentadas.
OMS: https://iris.paho.org/bitstream/handle/10665.2/31381/OPSFGL16016-spa.pdf?ua=1
MINSA: http://bvs.minsa.gob.pe/local/MINSA/3943.pdf",atenc mujer violentada http iri paho bitstream handl opsfgl minsa http minsa local minsa,[0. 0. 0. ... 0. 0. 0.],0.0
3257,3257,fIV5BQJrtNw,UC4YZ7aCGKmf3euGqhomyZKA,"La pregunta sería quien es el encargado de desarrollar esos ""programas"". Por otro lado, hay que diferenciar como se actúa cuando ya hay un echo de violencia. Muy general, falto especificar el ""quién"", el ""cómo"".",pregunta encargado desarrollar programa lado diferenciar echo violencia gener falto especificar,[0. 0. 0. ... 0. 0. 0.],0.0
3258,3258,fIV5BQJrtNw,UCnBXBb2223_l0ZDZgHOxrbg,Creo que esos temas debería ser tocado por una profesional en Psicología netamente.,creo tema deber tocado profesion psicolog netament,[0. 0. 0. ... 0. 0. 0.],0.0
3259,3259,fIV5BQJrtNw,UCDRrtT3xsgf4rmutk7uIgTg,"Me encantó!. Muchas gracias, me servirá de mucha ayuda, ojalá y tenga  la posibilidad de poder descargar las guías que menciona.",encant mucha gracia servir mucha ayuda ojal posibilidad poder descargar menciona,[0. 0. 0. ... 0. 0. 0.],1.0
3260,3260,z7zTEHHkX4Y,UCrior6la6g9zFIGx4MhUZGQ,Lo busco mayor de 60 a 70 que tengan negocios,busco mayor negocio,[0. 0. 0. ... 0. 0. 0.],0.0
3261,3261,z7zTEHHkX4Y,UCrior6la6g9zFIGx4MhUZGQ,y trabajo en cualquier oficio,trabajo cualquier oficio,[0. 0. 0. ... 0. 0. 0.],0.0
3262,3262,z7zTEHHkX4Y,UCrior6la6g9zFIGx4MhUZGQ,Isabel  edad  57 año soy Artesana,isabel edad artesana,[0. 0. 0. ... 0. 0. 0.],0.0
3263,3263,z7zTEHHkX4Y,UCQu2m3swSCAuPEHk7Guu7eg,Con los años te vuelves un niño pequeño❤,vuelv pequ,[0. 0. 0. ... 0. 0. 0.],0.0
3264,3264,z7zTEHHkX4Y,UC6DGPkUlIuzoe8JhWohy-Fg,Tengo 16 años que me recomiendan para vivir la vida,recomiendan vivir vida,[0. 0. 0. ... 0. 0. 0.],0.0
3265,3265,z7zTEHHkX4Y,UC1HzbOopa0byiJju2Ujs26Q,Eso es ser mayor,mayor,[0. 0. 0. ... 0. 0. 0.],0.0
3266,3266,z7zTEHHkX4Y,UCXKSSBtUBu9Zki6xDLVhlFw,Ternuritas,ternurita,[0. 0. 0. ... 0. 0. 0.],1.0
3267,3267,z7zTEHHkX4Y,UCIGmrIv2ZNY98fs3Terwsvg,AUN SEÑOR MALLOR SIEMPRE HAY QUE RESPETAR 🤷‍♂️🎅🧙‍♂️ POR QUE GRACIAS A EL ESISTES TU Y LA HUMANIDAD 🤷‍♂️🌎🙎‍♀️👦 Y AUNQUE LLEVE UN PAÑAL 🤷‍♂️🧙‍♂️👉 TE DIRA 👉 POR MIS PASOS PASARAS 🤷‍♂️👉 Y SI NO LO HACES PEOR PARA TI SERA   🤷‍♂️🧙‍♂️👉 POR QUE SERA LA SEÑAL 🤷‍♂️🧙‍♂️👉 DE QUE MUCHOS AÑOS NOOO VIVIRAS 🤷‍♂️🧙‍♂️🤷‍♂️🧙‍♂️🤷‍♂️🧙‍♂️🤷‍♂️🧙‍♂️🤷‍♂️🧙‍♂️🌎🤷‍♂️,mallor siempr respetar gracia esist humanidad aunqu lleve dira paso pasara hace peor sera sera nooo vivira,[0. 0. 0. ... 0. 0. 0.],-1.0
3268,3268,z7zTEHHkX4Y,UCKHSap7BjyWwyHHbDLklORg,"Es un privilegio y una bendición llegar a esa edad, son dignos de admiración y respeto, Dios los siga bendiciendo.",privilegio bendici llegar edad digno admiraci respeto dio siga bendiciendo,[0. 0. 0. ... 0. 0. 0.],1.0
3269,3269,z7zTEHHkX4Y,UCVqqszit9c1EmGLf0YyGa9g,❤,,[0. 0. 0. ... 0. 0. 0.],
3270,3270,z7zTEHHkX4Y,UCgHTCxxaERLN20lciI64sLA,Esto es sólo  lo qué  dicen hay personas  qué  han trabajado y están  abandonados,dicen persona trabajado abandonado,[0. 0. 0. ... 0. 0. 0.],0.0
3271,3271,z7zTEHHkX4Y,UCPmyM073XhsZOfrSNSLaPcA,Paquita es mas dura que el concreto.,paquita dura concreto,[0. 0. 0. ... 0. 0. 0.],0.0
3272,3272,z7zTEHHkX4Y,UCT51FKUH7ex3c3cCTdFIInQ,❤❤❤❤❤❤❤❤,,[0. 0. 0. ... 0. 0. 0.],
3273,3273,z7zTEHHkX4Y,UC7AMj5u05xVBSQrVQObcatA,"Divinos,  mantenerse ocupado y activo y socializar es la mejor manera de envejecer",divino manteners ocupado activo socializar mejor manera envejec,[0. 0. 0. ... 0. 0. 0.],1.0
3274,3274,z7zTEHHkX4Y,UCBcCkBab-3mSA-1Rz-lsmwA,Hermosos!!!🌿,hermoso,[0. 0. 0. ... 0. 0. 0.],0.0
3275,3275,z7zTEHHkX4Y,UC8ty7qBQlkk-F1IgWCsDXpQ,gracias por hacerme recordar a mi abuela,gracia hacerm recordar abuela,[0. 0. 0. ... 0. 0. 0.],0.0
3276,3276,z7zTEHHkX4Y,UC8ty7qBQlkk-F1IgWCsDXpQ,de lo mejor que he visto en mucho tiempo en youtube. Un joya que todo el mundo deberia ver.,mejor visto tiempo youtub joya mundo deberia,[0. 0. 0. ... 0. 0. 0.],0.0
3277,3277,z7zTEHHkX4Y,UC3WvDxlDhLFfYDGyTX_IHTg,"En esta sociedad se asume que las personas de esta edad están mayores y no tienen que aportar. Aquí se demuestra que si nos paramos un rato a escucharles, tienen muchísimo para dar, decir,contar y hacer aún. Lastima que no les damos espacios.",sociedad asum persona edad mayor aportar demuestra paramo rato escucharl much simo decir contar hacer lastima damo espacio,[0. 0. 0. ... 0. 0. 0.],-1.0
3278,3278,z7zTEHHkX4Y,UC2MSvF63OYQwbzzne-57eXA,"En el min 39:50 la mujer dice:  ""... yo quisiera morirme sin tener que dar guerra.""  y no ""sin tener que dar ENTIERRO.""  como lo han puesto en letras! Ey, producción, un poco más de cuidado, por favor!",mujer dice quisiera morirm tener guerra tener entierro puesto letra producci cuidado favor,[0. 0. 0. ... 0. 0. 0.],0.0
3279,3279,TAIybxaoTsU,UCovtoy9S_lc1nge6Ch5a-6A,Cuando se mata a una mujer se mata a una parte de la humanidad? Y cuando se mata a un hombre no?,mata mujer mata part humanidad mata hombr,[0. 0. 0. ... 0. 0. 0.],-1.0
3280,3280,TAIybxaoTsU,UCovtoy9S_lc1nge6Ch5a-6A,Que verguenza. Que la televisión pública publique este tipo de cosas y promueva las ideologías de generos,verguenza televisi blica publiqu tipo cosa promueva ideolog genero,[0. 0. 0. ... 0. 0. 0.],-1.0
3281,3281,TAIybxaoTsU,UC2xyQ5DoBYWSrBqWUCZKdtQ,"यह मत पूछो तुम बिन हम क्या-क्या खोते रहे,
तुम्हारी यादों में हम रोज़ कितने रोते रहे,
न दिन गुजरे है न रातें,
बस कुछ बेचैन से हम होते रहे ..",,[0. 0. 0. ... 0. 0. 0.],
3282,3282,TAIybxaoTsU,UCAO47Ex3cmn8UUjAPdNS8SA,Plan Kalergi al pie de la letra...,plan kalergi letra,[0. 0. 0. ... 0. 0. 0.],0.0
3283,3283,VFpdD9TFbZA,UCDkI2jxY6XZhtrPcbHXv8oA,Q bendiciones 🙏,bendicion,[0. 0. 0. ... 0. 0. 0.],0.0
3284,3284,VFpdD9TFbZA,UCVhqbMuHnmdOoBk4Nqvt0nA,"Soy una mujer maltratada psicológicamente hace más de 40 años y yo tengo 57 años..me di cuenta por una doctora qué me dijo qué si quería ayuda y le dije qué si..sin pensarmelo,no me había dado cuenta qué era maltratada,llevo años con psiquiatra y psicóloga..quiero ser libre por el amor de dios🙏🙏🙏",mujer maltratada psicol gicament hace cuenta doctora dijo quer ayuda dije pensarmelo dado cuenta maltratada llevo psiquiatra psic loga quiero libr amor dio,[0. 0. 0. ... 0. 0. 0.],-1.0
3285,3285,VFpdD9TFbZA,UC8QiqvwbFHPx9k-UzSA390w,Venga fomentar las denuncias falsas dejar de llenaros los bolsillos no tenéis escrúpulos mare,venga fomentar denuncia falsa dejar llenaro bolsillo escr pulo mare,[0. 0. 0. ... 0. 0. 0.],-1.0
3286,3286,VFpdD9TFbZA,UCvmy9LpdCalj-OJiJIjbH8A,❤️❤️❤️❤️,,[0. 0. 0. ... 0. 0. 0.],
3287,3287,VFpdD9TFbZA,UCWlwvVvZAR8ZmFkEnibEoAw,"Un beso a todas,no estáis solas",beso toda sola,[0. 0. 0. ... 0. 0. 0.],-1.0
3288,3288,etic3chUBqI,UCkIwJuXJShmoyk7-yJbVkDA,"Melie bos ser una guacamaya mal educada, dejar hablar ala dama que tambien tiene algo que aportar.",meli guacamaya educada dejar hablar dama tambien aportar,[0. 0. 0. ... 0. 0. 0.],0.0
3289,3289,etic3chUBqI,UCdV1DP4NgT6iINXF9StkMGw,Jajaja amo como calla a desde siempre a las mugres. Sos lo más Javier MILEI,jajaja calla siempr mugr javier milei,[0. 0. 0. ... 0. 0. 0.],-1.0
3290,3290,etic3chUBqI,UCPSdk-_bnuDSs9W476oEfjA,"Hay mi querida, ni la derecha o isquierda hacen nada, como dice Bukele; el dinero alcanza cuando nadie roba, pero un porcentaje alto solo ven su lucro😎",querida derecha isquierda hacen dice bukel dinero alcanza nadi roba porcentaj alto solo lucro,[0. 0. 0. ... 0. 0. 0.],-1.0
3291,3291,etic3chUBqI,UC1hITMMkFA5tcMPUWO3MNDA,La Castañeda que estudie porque lo que hace es discutir sin saber al mejor estilo callejero quiere sobresalir.....pero le queda corto el sayo😂,casta estudi hace discutir saber mejor estilo callejero quier sobresalir queda corto sayo,[0. 0. 0. ... 0. 0. 0.],0.0
3292,3292,etic3chUBqI,UCjO7HjxCeoHEvG3repkBYzw,"Manuela es una mujer que esta realmente al pedo en la politica  lo unico que hace es ganar dinero, 😅",manuela mujer realment pedo politica unico hace ganar dinero,[0. 0. 0. ... 0. 0. 0.],-1.0
3293,3293,etic3chUBqI,UC8m22Fj3J95lZokzCh8HOig,MILEI PRESIENTE ZURDAAAAAAAAAAAAAAAAAAA JAJAJAJAJAJAJAJJAJAAJAJ MILEI PRESIDENTEE!!!!!,milei presient zurdaaaaaaaaaaaaaaaaaaa jajajajajajajajjajaajaj milei presidente,[0. 0. 0. ... 0. 0. 0.],0.0
3294,3294,etic3chUBqI,UCpzTFrm4-dv4jP2DvPJGutw,"increíble como ella expone y el respeto de no hablar encima de lo que dice... pero ella es todo lo contrario... impone levantando la vos, sus ideas pero en realidad queda en ridículo",incr expon respeto hablar encima dice contrario impon levantando idea realidad queda culo,[0. 0. 0. ... 0. 0. 0.],-1.0
3295,3295,etic3chUBqI,UC2NXHXF2wd51Qy3FtQquXOw,"Los comunistas no razonan, pobre mujer, ya no los vota ni la propia familia, por eso se disfrazan de feministas y ambientalistas extremos.",comunista razonan pobr mujer vota propia familia disfrazan feminista ambientalista extremo,[0. 0. 0. ... 0. 0. 0.],-1.0
3296,3296,etic3chUBqI,UCrUEzQvw4_A0SkIsrIuccPA,"Yo estudio ingenieria , q pero ya empece a leer economia politica , anarcocapitalismo,libre mercado y libertario ,Gracias Presidente electo, unas ganas de ser menos ignorante  me da y seguir trabajando",estudio ingenieria empec leer economia politica anarcocapitalismo libr mercado libertario gracia president electo una gana meno ignorant seguir trabajando,[0. 0. 0. ... 0. 0. 0.],0.0
3297,3297,etic3chUBqI,UCfP579uqAlvlkmGC-9bN0Rg,"Lo de castineira es lamentable. Discute de algo que no sabe, con el argumento de un marxismo totalmente superado.",castineira lament discut sabe argumento marxismo totalment superado,[0. 0. 0. ... 0. 0. 0.],-1.0
3298,3298,etic3chUBqI,UCSv-zvpPgPClaWhGmQpMSKQ,Excelente.Milei.,excelent milei,[0. 0. 0. ... 0. 0. 0.],1.0
3299,3299,etic3chUBqI,UCoW7aeN1auYrlpPo9grWPww,"El catedratico Milei explicando a potenciales alumnos que se empeñan en ser ignorantes, porque la evidencia les destroza su endeble ideología socialista, fracasada universalmente",catedratico milei explicando potencial alumno emp ignorant evidencia destroza endebl ideolog socialista fracasada universalment,[0. 0. 0. ... 0. 0. 0.],-1.0
3300,3300,etic3chUBqI,UCQbgl-Mrj-htJPVYDHiGYzg,"0:57 .... jajjajjajjajja  y dale con los milicos ,,, cartita bajo la manga jajjajja",jajjajjajjajja dale milico cartita bajo manga jajjajja,[0. 0. 0. ... 0. 0. 0.],0.0
3301,3301,etic3chUBqI,UCgeO2afOKJ16X681_dI3bfQ,La legalización del aborto es una mostruasidad de políticos que debieron ser abortados...,legalizaci aborto mostruasidad tico debieron abortado,[0. 0. 0. ... 0. 0. 0.],0.0
3302,3302,etic3chUBqI,UCu9c42qRufFAeK-TXxEbVPQ,Milei centra toda su filosofía y sus políticas en Economía y olvida a las personas como individuos o sociedad con sus derechos como ser humano.Cuando debate parece estar dando clases a universitarios con soberbia y prepotencia hablando como si fuera el mago de la Economía.,milei centra toda filosof tica econom olvida persona individuo sociedad derecho humano debat parec dando clase universitario soberbia prepotencia hablando mago econom,[0. 0. 0. ... 0. 0. 0.],-1.0
3303,3303,etic3chUBqI,UCf4Vf2CtNchtIprVdbnxBDQ,".las señoras no saben de economía, son izquierdistas populistas destruyeron el país, y aún asi defienden sus politicas",ora saben econom izquierdista populista destruyeron defienden politica,[0. 0. 0. ... 0. 0. 0.],-1.0
3304,3304,etic3chUBqI,UCc6CAA6UjV6_qt3mTS3IM-A,y le brillan loa ojos de ravia por dios,brillan ojo ravia dio,[0. 0. 0. ... 0. 0. 0.],-1.0
3305,3305,etic3chUBqI,UCc6CAA6UjV6_qt3mTS3IM-A,"te juro esta mina de donde salio
te juro etsagta mina de donde salio",juro mina salio juro etsagta mina salio,[0. 0. 0. ... 0. 0. 0.],0.0
3306,3306,etic3chUBqI,UCZwKkZondEIfY60cfuBTfRA,Menuda bruta 😂,menuda bruta,[0. 0. 0. ... 0. 0. 0.],-1.0
3307,3307,etic3chUBqI,UCq6sNqmXN68fpp3iDp7l_xw,Miley tiene mi repeto,miley repeto,[0. 0. 0. ... 0. 0. 0.],0.0
3308,3308,u5ivdg2P-Ug,UCYO_vPRlpMulpqepah1sxsA,RIDÍCULAS,cula,[0. 0. 0. ... 0. 0. 0.],0.0
3309,3309,u5ivdg2P-Ug,UCa5R_AIm0UtwZ6AXRUdc6hg,"Esta canción ,me hace llorar y me pone la piel de gallina .Soy española y padecemos el mismo terror 😢😢😢😢😢",canci hace llorar pone piel gallina espa padecemo mismo terror,[0. 0. 0. ... 0. 0. 0.],-1.0
3310,3310,u5ivdg2P-Ug,UCFMLGbfQt_la0KVppfYvp8Q,Que caiga con fuerza el feminismo jajaja,caiga fuerza feminismo jajaja,[0. 0. 0. ... 0. 0. 0.],1.0
3311,3311,u5ivdg2P-Ug,UCFMLGbfQt_la0KVppfYvp8Q,Como dice niurka cantas ?,dice niurka canta,[0. 0. 0. ... 0. 0. 0.],0.0
3312,3312,u5ivdg2P-Ug,UCFMLGbfQt_la0KVppfYvp8Q,Jajaja es una ridícula la mona fer,jajaja cula mona,[0. 0. 0. ... 0. 0. 0.],0.0
3313,3313,u5ivdg2P-Ug,UCiCbKdf4_Sv8XvJPvQMx-_Q,Color todo cagado el morado,color cagado morado,[0. 0. 0. ... 0. 0. 0.],0.0
3314,3314,u5ivdg2P-Ug,UCYI1r6pUUs_3xTkCsdTcYlw,Que canción más ridícula y progre,canci cula progr,[0. 0. 0. ... 0. 0. 0.],-1.0
3315,3315,u5ivdg2P-Ug,UCRxvx5cAQlwCHusOddKu_Sw,El feminismo actual esta mal dirigido,feminismo actual dirigido,[0. 0. 0. ... 0. 0. 0.],-1.0
3316,3316,u5ivdg2P-Ug,UCubdVpAlVsGZHR473oiae-g,Me erizo la piel en cuanto comenzó a tocar la guitarra,erizo piel cuanto comenz tocar guitarra,[0. 0. 0. ... 0. 0. 0.],0.0
3317,3317,u5ivdg2P-Ug,UC4ij1_kmTxp-C1gol5W2OAw,TE AMO MON 💗,,[0. 0. 0. ... 0. 0. 0.],
3318,3318,u5ivdg2P-Ug,UCSgt0hnoNL7bSDl4Pwkf7ew,Que se calle la vieja loca!,call vieja loca,[0. 0. 0. ... 0. 0. 0.],-1.0
