,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
2130,38_3-8_Rsdk,UC4PdlQ8E-fax_EU37tVzWLQ,QUE RARO EN ABGANISTAN NO HAY VIRUS NI VACUNAS  SOLO GUERRA ... POR QUE ES UN PAIS QUE NO ESTA  DEACUERDO CON LA ELITES  QUE GOBIERNAN QUE RARO HEEEEEM,[0. 0. 0. ... 0. 0. 0.],raro abganistan viru vacuna solo guerra pai deacuerdo elit gobiernan raro heeeeem,-1,0.21034952998161316,0.011601658537983894,0.07339897751808167
2134,6_YopNlxcYU,UCoJNaLquGrZ8fXtdbG0t2rg,"Sera que esto puede ayudar a mejorar la vision en baja luz? Yo sufro lo que llaman seguera nocturna. Una condicion que afecta uno en un millon, en la noche si hay poca luz tropieso con las personas o con las cosas y es algo muy acongojante...y peligroso. Tengo que andar siempre con una linterna. Pero a veces la olvido o me da pena usarla porque nadie usa. Si alguien sabe de algo que me pueda ayudar a solucionar este problema, se lo agradeceria muchisimo.",[0. 0. 0. ... 0. 0. 0.],sera pued ayudar mejorar vision baja sufro llaman seguera nocturna condicion afecta millon noch poca tropieso persona cosa acongojant peligroso andar siempr linterna vece olvido pena usarla nadi alguien sabe pueda ayudar solucionar problema agradeceria muchisimo,-1,0.060728769749403,0.00802414957433939,0.024578174576163292
2135,6_YopNlxcYU,UCQ4wymNX-EEQr9m8__dUuWw,"Yo tengo rettinosis pigmentaria congénita y me gustaría meterme algún programa de prueba, me detuvieron a los 5 años y aún sigo viendo, obviamente mi problema se a incrementado poco a poco, y quisiera se parte de las pruebas",[0. 0. 0. ... 0. 0. 0.],rettinosi pigmentaria cong nita gustar meterm programa prueba detuvieron sigo viendo obviament problema incrementado quisiera part prueba,-1,0.04418867081403732,0.0161990188062191,0.02690257877111435
2137,6_YopNlxcYU,UC95OtLDGrmeBqBnOa34iSxw,Yo perdí la vision total por un traumatismo ocular perdi la visión.,[0. 0. 0. ... 0. 0. 0.],perd vision total traumatismo ocular perdi visi,-1,0.020024118945002556,0.013957731425762177,0.017489496618509293
2146,6_YopNlxcYU,UCIZt5ua-Tl-H0RSIgOge7rQ,O sea nada...una investigación que vaya a verse cuando tendrá aplicación en humanos! He perdido 4 minutos!!!!,[0. 0. 0. ... 0. 0. 0.],investigaci vaya vers tendr aplicaci humano perdido minuto,-1,0.015752656385302544,0.011065646074712276,0.014633226208388805
2161,8HLvzX-pptg,UCL60ssxVtDMoQEr-YK3JsMQ,Tonteria deberían interesarse por comvertir los desiertos 🏜 en bosques 🌳,[0. 0. 0. ... 0. 0. 0.],tonteria deber interesars comvertir desierto bosqu,-1,0.017940567806363106,0.013962392695248127,0.017447838559746742
2162,8HLvzX-pptg,UCOYaqRdhXcCwrjZkFm81UBA,"Y cuando van hacerlo un vídeo corto sobre lo que vendrá en la naturaleza y los humanos con esos dos trenes con material reactivo que uno se descarriló y el otro apenas 72 horas atrás explotó?o es que ustedes son hijos de Soros y de Biden que les pagan por callar o hablar, póngase claros.",[0. 0. 0. ... 0. 0. 0.],hacerlo corto vendr naturaleza humano trene materi reactivo descarril apena hora explot usted hijo soro biden pagan callar hablar ngase claro,-1,0.0963691994547844,0.01131880097091198,0.05060794949531555
2164,8HLvzX-pptg,UC1X7YShkgf83lEfv74hyx2g,"Porsupuesto que eran felices tenias tu casa por un mero precio , luz y agua y gas etc... eran comunistas , no como en esta españa capitalista",[0. 0. 0. ... 0. 0. 0.],porsupuesto felic tenia casa mero precio agua comunista espa capitalista,-1,0.8336759805679321,0.23891109228134155,0.7248023748397827
2165,8HLvzX-pptg,UCpRacECh2ZyAmhDYovixs2w,Ohhh will smith el sopapeador del oscar como te mataste en el mundo del cine 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,[0. 0. 0. ... 0. 0. 0.],ohhh will smith sopapeador oscar matast mundo cine,-1,0.011252356693148613,0.011126382276415825,0.009141889400780201
2166,8HLvzX-pptg,UCHyJ60hEebx1-wH8wawiwFw,EN JAPON NO QUEDARON MUTANTES????,[0. 0. 0. ... 0. 0. 0.],japon quedaron mutant,-1,0.03977081552147865,0.012323174625635147,0.028406618162989616
2167,8HLvzX-pptg,UCMWI6FjTGldcSNXdG6ZIq1A,"Con todas las puebas nucleares marinas y terrestres mas los desechos quimicos y radioctivos que los países dueños del globo han hecho y depositado en tierra y mar. Nosotros  mismo humanos ,  todo ese pescado venenoso y demas productos, deberiamos ser sujeto de estudio a ver donde nos ha afectado biologicamente.",[0. 0. 0. ... 0. 0. 0.],toda pueba nuclear marina terrestr desecho quimico radioctivo globo hecho depositado tierra mismo humano pescado venenoso dema producto deberiamo sujeto estudio afectado biologicament,-1,0.3371924161911011,0.014650501310825348,0.10084868967533112
2174,LOgy5j2Z8vw,UCQXhzL4lI9EF9Il5FSablKA,"Es increible que no hayan atacado la estatua de la libertad incluso cuando pudieron devido a que todos los aviones se dirigian hacia N.Y. pero gracias a Dios no lo hicieron, pudo ser una tragedia peor...",[0. 0. 0. ... 0. 0. 0.],increibl atacado estatua libertad incluso pudieron devido avion dirigian hacia gracia dio hicieron pudo tragedia peor,-1,0.07912727445363998,0.006480418145656586,0.029795249924063683
2175,LOgy5j2Z8vw,UCsThPCGXkUW3RqNETZoiUEQ,gran ataque ANTIterrorista,[0. 0. 0. ... 0. 0. 0.],gran ataqu antiterrorista,-1,0.2191401571035385,0.03306017071008682,0.13197322189807892
2180,LOgy5j2Z8vw,UCm0pnWppnM-bP08xHmJUS0g,Him have problem whit Roceta Bayli,[0. 0. 0. ... 0. 0. 0.],have problem whit roceta bayli,-1,0.05535769835114479,0.022997252643108368,0.03706394508481026
2193,LOgy5j2Z8vw,UC0MPP7U-o5Utl9RiPY985oA,Y todo planeado por el mismo gobierno muy triste cómo  todas esas personas les arrebataron sus vidas es algo inhumano,[0. 0. 0. ... 0. 0. 0.],planeado mismo gobierno trist toda persona arrebataron vida inhumano,-1,0.041457127779722214,0.00510698975995183,0.02101912721991539
2194,3e5UOPxeNAg,UCupkk6seuAbfhkqIq-Xz90A,"Una mierda, discutían el Hopital con el centro de salud para darles unas muletas a mi suegra, llevo más de un año esperando un tac por posibles piedras incrutadas en mi encía superior, ya ha pasado un año y en medio he tenido una infección por los restos de piedra.
En España como te pongas malo te puedes morir, a mi novia no han sido capaces de quitar unas pequeñas verrugas en la mano, ella es Rusa gracias a que este verano hemos ido a Rusia se las han quitado allí con láser al segundo día de llegar. ¡Vergüenza habrán los ojos esto va a peor!",[0. 0. 0. ... 0. 0. 0.],mierda discut hopit centro salud darl una muleta suegra llevo esperando posibl piedra incrutada superior pasado medio infecci resto piedra espa ponga malo pued morir novia sido capac quitar una pequ verruga mano rusa gracia verano rusia quitado segundo llegar verg enza habr ojo peor,-1,0.3465809226036072,0.02618546038866043,0.17241258919239044
2196,3e5UOPxeNAg,UCxexAkjxFEDaFxR-fWfuuDg,"La gente exige una atencion en la sanidad publica como si  fuesen  de la realeza, quieren ir  al especialista que  deciden  despues de autodiagnosticarse, y lo quieren para  YA,  y resultados instantaneos, si al tomar la primera dosis de medicacion no se curan dicen que es una porqueria la  seguridad social, despues se hacen un seguro privado y se van a la publica a pedir los tratamientos, tambien se  dan casos que  mujeres que van a parir a la privada y felicisimas, pero si el bebe  nace con problemas,  los derivan inmediatamente a la publica que  ahi  es donde hay mas medios, mas personal y  todos los especialistas  necesarios para  atender urgentemente a ese  bebe. Algun dia la gente echara en falta la atencion que tenemos ahora,  y sera entonces cuando ya no haya vuelta atras",[0. 0. 0. ... 0. 0. 0.],gent exig atencion sanidad publica realeza quieren especialista deciden despu autodiagnosticars quieren resultado instantaneo tomar primera dosi medicacion curan dicen porqueria seguridad social despu hacen seguro privado publica pedir tratamiento tambien caso mujer parir privada felicisima bebe nace problema derivan inmediatament publica medio person especialista necesario atend urgentement bebe algun gent echara falta atencion ahora sera entonc vuelta atra,-1,0.3898996114730835,0.013293524272739887,0.12843859195709229
2197,3e5UOPxeNAg,UCczYoADDUbL5pT-u1zONg1w,"No pienso ver el video. Diga lo que diga la sanidad está hecha una auténtica basura, nos la han robado y eso da mucho miedo. Ya no existe. Ya no se atiende cuando ni como se debería y se hacía. Es vergonzoso. No sé quién tiene la culpa. Pero dar sanidad a los millones de inmigrantes que no la pagan algo de culpa tendrá.",[0. 0. 0. ... 0. 0. 0.],pienso video diga diga sanidad hecha ntica basura robado miedo exist atiend deber vergonzoso culpa sanidad millon inmigrant pagan culpa tendr,-1,0.28394657373428345,0.007642087060958147,0.13880151510238647
2201,3e5UOPxeNAg,UCru5kfkUrAlHPfwxrPcByjw,Por un dolor de muelas no se debe de ir a urgencias. Asi se saturan,[0. 0. 0. ... 0. 0. 0.],dolor muela debe urgencia saturan,-1,0.05337226763367653,0.013293912634253502,0.03928381949663162
2202,3e5UOPxeNAg,UCFq1LEmD1pzt-fQfJ01xz1w,La sanidad privada es ganas de gastar dinero . Cuando tengas un problema grabe te deriban ala púbica.  Pagar para nada . Y los medicamentos también los tienes que pagar din descuentos de la seguridad social total gastar a lo tonto,[0. 0. 0. ... 0. 0. 0.],sanidad privada gana gastar dinero problema grabe deriban bica pagar medicamento tambi pagar descuento seguridad social total gastar tonto,-1,0.23775392770767212,0.010683401487767696,0.07399506121873856
2204,3e5UOPxeNAg,UC38B4OGFXwNoCoWnTG1p0kQ,Aquí mucho alabar a la sanidad privada y cuando el problema es bastante grande te mandan a la pública a que te resuelvan el problema,[0. 0. 0. ... 0. 0. 0.],alabar sanidad privada problema bastant grand mandan blica resuelvan problema,-1,0.0650787428021431,0.01804577186703682,0.04908037930727005
2223,1RNjdsnea5A,UC95vYzEEUzwXYQ9HS9gAlyA,Buenas noches  amedecepcionan que ni como pedir mis pastillas porque noson como otros que se preocupan por los de mas yo  estoy segura que nadie se queda sin pagarle porque nesecitamos esas pastillas,[0. 0. 0. ... 0. 0. 0.],buena noch amedecepcionan pedir pastilla noson preocupan segura nadi queda pagarl nesecitamo pastilla,-1,0.16531065106391907,0.015336079522967339,0.06955186277627945
2238,JLGAyU3dy2E,UCET5qQ1QMISZyHXNALdgQAQ,"Una Empresa Inventa Su Empresa, Una Para Recursos Humanos, Otra Producción Otra Para Ventas.
A si Invaden Impuestos.
La Mayoria De Las Em Presas Invaden Impuestos.
Por Eso Hay Tantos Narcos No Quieren Trabajar. Los Jóvenes de Hoy Quieren el Dinero Rápido, Por qué Las Empresas No Los Ayudan.
Roban A Los Jóvenes Amenazados Para trabajar Para El Narco y Los Amenazan.
El Gobierno Es Igualmente O Te Corrompes o Matamos a Tu Familia.",[0. 0. 0. ... 0. 0. 0.],empresa inventa empresa recurso humano producci venta invaden impuesto mayoria presa invaden impuesto tanto narco quieren trabajar vene quieren dinero pido empresa ayudan roban vene amenazado trabajar narco amenazan gobierno igualment corromp matamo familia,-1,0.3598955571651459,0.00627389969304204,0.11560013890266418
2239,JLGAyU3dy2E,UCET5qQ1QMISZyHXNALdgQAQ,"Inventaron Leyes Fiscales Para , Qué Las Empresas Evadan Impuestos.",[0. 0. 0. ... 0. 0. 0.],inventaron ley fiscal empresa evadan impuesto,-1,0.03648844361305237,0.006661956664174795,0.013475392013788223
2240,JLGAyU3dy2E,UCET5qQ1QMISZyHXNALdgQAQ,"Le Quitaron Muchas Prestaciones A Los Trabajadores.
Hicieron Sus Leyes A Convenencia.
Ahora Por Contratos.",[0. 0. 0. ... 0. 0. 0.],quitaron mucha prestacion trabajador hicieron ley convenencia ahora contrato,-1,0.04935726150870323,0.008318653330206871,0.020695025101304054
2241,JLGAyU3dy2E,UCET5qQ1QMISZyHXNALdgQAQ,"Cuando Vieron Mi Escula Traidora Qué Iva Llegar A Termino De Mi Carrera Me Truncaron.
Todos Los Líderes Sindicales Corrieron A Muchos Trabajadores Obreros Sindicales.
Incluyendo A Mi Padre.
Tuve Qué Salir De La Escuela Para Mi Mantener A Mis Padres Y Hermanos.
Les Di Prioridad A Ellos Que Eran Hombres.",[0. 0. 0. ... 0. 0. 0.],vieron escula traidora llegar termino carrera truncaron dere sindical corrieron trabajador obrero sindical incluyendo padr salir escuela manten padr hermano prioridad hombr,-1,0.555220901966095,0.044516608119010925,0.34621527791023254
2250,1aZBrq_XQPM,UCpN8dGL6dGd23T09IRSxyDg,Puede el corazón tener un paro sin causa aparente? O se debe tener una enfermedad?,[0. 0. 0. ... 0. 0. 0.],pued coraz tener paro causa aparent debe tener enfermedad,-1,0.023521369323134422,0.01053382083773613,0.014136102981865406
2256,1aZBrq_XQPM,UC7bZO2P8WiZw0G7nGZZN2BQ,Aquí pa los q vinieron pa la tarea de biología,[0. 0. 0. ... 0. 0. 0.],vinieron tarea biolog,-1,0.05942085012793541,0.03368886560201645,0.04386575147509575
2258,1aZBrq_XQPM,UCfMu_aKeu20X5CK9Ff_QPlw,"Porqué cuando me toco el corazón siento como si se me quiere parar? Siento cuando me toco el pecho que el corazón late de manera rara, como si se me va parar, O cómo si no late Bien, será esto Peligroso? Alguien que responda por favor!!!",[0. 0. 0. ... 0. 0. 0.],porqu toco coraz siento quier parar siento toco pecho coraz late manera rara parar late bien peligroso alguien responda favor,-1,0.025656871497631073,0.007784225512295961,0.015588140115141869
2259,1aZBrq_XQPM,UCPAAMNvUG1ccMFTAPZ8rQ2w,Yo solo tengo aleteo en el corazon sera peligroso?????,[0. 0. 0. ... 0. 0. 0.],solo aleteo corazon sera peligroso,-1,0.07488037645816803,0.015792058780789375,0.0315106138586998
2275,BweFnwSJvys,UCu0_KYvdfw2EQxQqkqZnsyA,Lo siento mi amigos usaron mí teléfono.,[0. 0. 0. ... 0. 0. 0.],siento amigo usaron fono,-1,0.02396548166871071,0.01652437075972557,0.019246801733970642
2282,BweFnwSJvys,UC-zLmmjTU21dRukzVKbg_Aw,Maravilloso! Sólo me quedó en el tintero que pasa con la última emoción primaria: el asco. Gracias,[0. 0. 0. ... 0. 0. 0.],maravilloso qu tintero pasa ltima emoci primaria asco gracia,-1,0.01401284709572792,0.00844621006399393,0.011560345068573952
2291,3uwhpwU7l6U,UCO_LM2S-RQeA1dQXwEGML5g,"Hay no vale que analicen nada Es Él padre celestial o Espíritu Santo que ha venido a acabar con la tercera parte de la gente del mundo y que los que mueren son los que son malos y no quieren cambiar y arrepentirsen y dejar todo lo malo como la brujería y lo satánico o diabólico y todos los vicios .que ha venido a separar el bien del mal y que a los malos los va a acabar hasta con su 5 generación o sea la hasta la 5 descendencia que tenemos que aferrarnos es a nuestro padre celestial o Espíritu Santo y dejar toda clase de vicios y todo lo malo que para que no se mueran .Y que los que logremos quedar vivos después de tanta muerte y destrucción que nos va a tocar ver ya ese será el semillero para la próxima creación o la nueva generación del padre celestial o Espíritu Santo .y que le contemos a la gente solo la verdad que no les ocultemos nada que los antiguos nos han ocultado toda la vida y todo sobre la verdad del padre celestial o Espíritu Santo , y que por eso hemos pecado tento",[0. 0. 0. ... 0. 0. 0.],vale analicen padr celesti ritu santo venido acabar tercera part gent mundo mueren malo quieren cambiar arrepentirsen dejar malo brujer nico diab lico vicio venido separar bien malo acabar generaci descendencia aferrarno padr celesti ritu santo dejar toda clase vicio malo mueran logremo quedar vivo despu tanta muert destrucci tocar semillero xima creaci nueva generaci padr celesti ritu santo contemo gent solo verdad ocultemo antiguo ocultado toda vida verdad padr celesti ritu santo pecado tento,-1,0.3609583377838135,0.012267282232642174,0.1362156718969345
2299,3uwhpwU7l6U,UCjPN4fUkPfZQPRCDODMgsqQ,Está  información es falsa ya no mientan,[0. 0. 0. ... 0. 0. 0.],informaci falsa mientan,-1,0.11775241047143936,0.014016905799508095,0.0490531250834465
2300,3uwhpwU7l6U,UC7W8Ij0K1sjK-5L6wm3IKfw,.no como otra pero solo china cierren las fronteras para los chinos y todos lis de Asia no vuelvan a permitir que vuelvan a infectar al mundo ellos que soluciones el problema eso les pasa por que siempre andan experimentando con los humanos siempre están de estúpidos no les interesa sus ciudadanos menos el mundo no lo permitan otra vez cierren pero ya las fronteras,[0. 0. 0. ... 0. 0. 0.],solo china cierren frontera chino asia vuelvan permitir vuelvan infectar mundo solucion problema pasa siempr andan experimentando humano siempr pido interesa ciudadano meno mundo permitan cierren frontera,-1,0.7650467157363892,0.011946556158363819,0.33842897415161133
2301,3uwhpwU7l6U,UCM9Pwew91co9P30MlBK4-9Q,Fregados chinos que andan tragando ???,[0. 0. 0. ... 0. 0. 0.],fregado chino andan tragando,-1,0.7666589021682739,0.05060843378305435,0.4595808684825897
2303,3uwhpwU7l6U,UC7Nz7Yu3hvjtdJfIWoEnqrw,"Soy mexicana y el día 9 regresé de EU y el día 10 comesé con tos y gripa
, flemas seguidas de la tos. Me siguió ahogando la tos y flemas. Pues me diagnosticaron finalmente Neumonía y debería ir al hospital pero me trataron en casa y ya voy mejorando apenas.",[0. 0. 0. ... 0. 0. 0.],mexicana regr come gripa flema seguida sigui ahogando flema pue diagnosticaron finalment neumon deber hospit trataron casa mejorando apena,-1,0.13106124103069305,0.018281297758221626,0.05697932094335556
